objectid,seating_interest_sidewalk,restaurant_name,bulding_number,street,borough,zip,business_address,sidewalk_dimensions_length,sidewalk_dimensions_width,sidewalk_dimensions_area,roadway_dimensions_length,roadway_dimensions_width,roadway_dimensions_area,approved_for_sidewalk_seating,approved_for_roadway_seating,qualify_alcohol,time_of_submission
2662,sidewalk,Cositas Ricas,79-19,Roosevelt Ave.,Queens,11372,"79-19 Roosevelt Ave., Queens, NY",20,7,140,,,,yes,no,yes,2020-06-21T03:02:00Z
2553,roadway,Keens Steakhouse,72,West 36th Street,Manhattan,10018,"72 West 36th Street, Manhattan, NY",,,,62,8,496,no,yes,yes,2020-06-21T00:31:00Z
8533,sidewalk,grey cafe,195-19,Northern Boulevard,Queens,11358,"195-19  Northern Boulevard, Queens, NY",65,15,975,,,,yes,no,yes,2020-07-16T05:18:00Z
4583,both,Sangria 46,338,W. 46th Street,Manhattan,10036,"338 W. 46th Street, Manhattan, NY",9,5,45,20,8,160,yes,yes,yes,2020-06-24T00:52:00Z
2896,sidewalk,Il passatore,14,Bushwick ave,Brooklyn,11211,"14 Bushwick ave, Brooklyn, NY",20,19,380,,,,yes,no,yes,2020-06-21T20:48:00Z
10299,roadway,The Wilky,108,Patchen Avenue,Brooklyn,11227,"108 Patchen Avenue, Brooklyn, NY",,,,78,8,624,no,yes,yes,2020-08-16T21:45:00Z
2125,both,TEST,724,53rd Street,Brooklyn,11220,"724 53rd Street, Brooklyn, NY",10,10,100,10,10,100,yes,yes,yes,2020-06-20T17:38:00Z
3203,sidewalk,EastVille Comedy Club,487,Atlantic Ave,Brooklyn,11217,"487 Atlantic Ave, Brooklyn, NY",15,5,75,,,,yes,no,yes,2020-06-22T08:37:00Z
5629,both,Ambrosia,8 West,45 Street,Manhattan,10036,"8 West 45 Street, Manhattan, NY",30,12,360,30,8,240,yes,yes,yes,2020-06-26T17:13:00Z
10123,both,Tina Bar Restaurant,2350,Washington Ave,Bronx,10456,"2350  Washington Ave , Bronx, NY",20,9,180,20,8,160,yes,yes,yes,2020-08-11T04:35:00Z
9262,sidewalk,Caffe Expresso LTD,25-51A,Steinway Street,Queens,11103,"25-51A Steinway Street, Queens, NY",7,20,140,,,,yes,no,yes,2020-07-24T18:20:00Z
10463,both,Farewell,143,Troutman,Brooklyn,11237,"143 Troutman, Brooklyn, NY",40,40,1600,40,8,320,yes,yes,yes,2020-08-20T02:39:00Z
2537,sidewalk,El Gran Coffee Shop,86-10,Roosevelt Ave.,Queens,11372,"86-10  Roosevelt Ave., Queens, NY",35,12,420,,,,yes,no,yes,2020-06-21T00:12:00Z
6100,both,LUANNE'S WILD GINGER,676,FRANKLIN AVE,Brooklyn,11238,"676 FRANKLIN AVE, Brooklyn, NY",13,13,169,13,8,104,yes,yes,yes,2020-06-28T06:12:00Z
2465,roadway,Underdog,55,Stone Street,Manhattan,10004,"55 Stone Street, Manhattan, NY",,,,21,8,168,no,yes,yes,2020-06-20T23:03:00Z
10139,both,Kazunori the Original Handroll Bar,15,W. 28th St.,Manhattan,10001,"15 W. 28th St., Manhattan, NY",20,13,260,20,8,160,yes,yes,yes,2020-08-11T21:51:00Z
4871,sidewalk,cafe cardini,271-20,UNION TPKE,Queens,11040,"271-20 UNION TPKE , Queens, NY",77,10,770,,,,yes,no,yes,2020-06-24T20:09:00Z
4265,roadway,Frenchette,241,West Broadway,Manhattan,10013,"241 West Broadway, Manhattan, NY",,,,22,8,176,no,yes,yes,2020-06-23T19:27:00Z
10560,sidewalk,Luigiï¿½s,1701 1,88 street,Manhattan,10128,"1701 1  88 street , Manhattan, NY",40,40,1600,,,,yes,no,yes,2020-08-23T04:24:00Z
4339,sidewalk,Asuka Sushi,300,300 WEST 23ST,Manhattan,10011,"300 300 WEST 23ST , Manhattan, NY",30,6,180,,,,yes,no,yes,2020-06-23T20:38:00Z
5970,sidewalk,Jujube Tree,3502,30th Avenue,Queens,11103,"3502 30th Avenue, Queens, NY",48,6,288,,,,yes,no,yes,2020-06-27T19:02:00Z
7222,both,Claw Daddyï¿½s,185,Orchard st,Manhattan,10002,"185 Orchard st, Manhattan, NY",5,50,250,52,8,416,yes,yes,yes,2020-07-04T17:02:00Z
9113,both,Kyma NYC,15,WEST 18th ST,Manhattan,10011,"15 WEST 18th ST , Manhattan, NY",32,16,512,32,7,224,yes,yes,yes,2020-07-22T18:57:00Z
7920,both,FUSION HK  BAR AND GRILL,688 10th,10th avenue,Manhattan,10019,"688 10th  10th avenue, Manhattan, NY",11,8,88,20,8,160,yes,yes,yes,2020-07-09T23:24:00Z
3338,sidewalk,xochimilco family rest inc,653,melrose ave,Bronx,10455,"653  melrose ave , Bronx, NY",30,15,450,,,,yes,no,yes,2020-06-22T17:44:00Z
6653,sidewalk,1st Ave Gourmet,1274,1st Ave,Manhattan,10065,"1274  1st Ave, Manhattan, NY",13,4,52,,,,yes,no,yes,2020-07-01T15:41:00Z
6193,roadway,Olive Tree Cafe,117,Macdougal Street,Manhattan,10012,"117  Macdougal Street, Manhattan, NY",,,,20,7,140,no,yes,yes,2020-06-29T03:15:00Z
8394,sidewalk,Suspenders Restaurant,108,Greenwich St,Manhattan,11710,"108 Greenwich St, Manhattan, NY",19,6,114,,,,yes,no,yes,2020-07-15T02:01:00Z
7767,both,Heroboy and Manganaros,492-494,9th avenue,Manhattan,10018,"492-494 9th avenue , Manhattan, NY",50,15,750,50,8,400,yes,yes,yes,2020-07-08T23:39:00Z
3848,both,Pizza Beach,167,Orchard Street,Manhattan,10002,"167 Orchard Street, Manhattan, NY",100,8,800,45,8,360,yes,yes,yes,2020-06-22T23:25:00Z
8845,sidewalk,Wasabi Point,7618,Woodside Ave,Queens,11373,"7618 Woodside Ave, Queens, NY",14,7,98,,,,yes,no,yes,2020-07-18T19:35:00Z
5094,both,EL SABOR LATINO,2968,JEROME AVE,Bronx,10468,"2968 JEROME AVE, Bronx, NY",24,19,456,24,8,192,yes,yes,yes,2020-06-25T00:51:00Z
4809,roadway,El Maguey,83-28,Northen Blvd,Queens,11372,"83-28 Northen Blvd, Queens, NY",,,,30,8,240,no,yes,yes,2020-06-24T18:19:00Z
5464,sidewalk,LOS BALBUENA RESTAURANT CORP,2376,RYER AVE,Bronx,10458,"2376  RYER AVE, Bronx, NY",43,5,215,,,,yes,no,yes,2020-06-25T23:10:00Z
5716,sidewalk,Bar Boulud,1900,Broadway,Manhattan,10065,"1900 Broadway, Manhattan, NY",72,28,2016,,,,yes,no,yes,2020-06-26T20:34:00Z
6330,sidewalk,BKNY THAI RESTAURANT,47-11,Francis Lewis Blvd,Queens,11361,"47-11 Francis Lewis Blvd, Queens, NY",55,4,220,,,,yes,no,yes,2020-06-29T21:23:00Z
8106,both,Good Life BK,706,Washington Avenue,Brooklyn,11238,"706  Washington Avenue, Brooklyn, NY",18,5,90,19,8,152,yes,yes,yes,2020-07-12T01:04:00Z
7878,both,St Dymphnas,117,Avenue A,Manhattan,10009,"117 Avenue A, Manhattan, NY",24,15,360,24,8,192,yes,yes,yes,2020-07-09T20:53:00Z
4521,roadway,One Stop Beer Shop,134,Kingsland,Brooklyn,11222,"134  Kingsland , Brooklyn, NY",,,,28,8,224,no,yes,yes,2020-06-23T23:20:00Z
3691,both,Papillon Bistro and Bar,22,East 54th st,Manhattan,10022,"22 East 54th st , Manhattan, NY",45,6,270,35,8,280,yes,yes,yes,2020-06-22T21:33:00Z
8565,sidewalk,EL NUEVO IZALCO RESTAURANT,6405,ROOSEVELT AVE.,Queens,11377,"6405 ROOSEVELT AVE., Queens, NY",17,6,102,,,,yes,no,yes,2020-07-16T18:33:00Z
8346,both,Javelina,119,E. 18th St,Manhattan,10003,"119 E. 18th St, Manhattan, NY",13,8,104,13,8,104,yes,yes,yes,2020-07-14T22:00:00Z
6681,both,Il Postino,337,East 49th Street,Manhattan,10017,"337 East 49th Street, Manhattan, NY",25,14,350,25,8,200,yes,yes,yes,2020-07-01T18:45:00Z
2660,sidewalk,Irvington Bar & Restaurant,201,Park Ave South,Manhattan,10003,"201  Park Ave South , Manhattan, NY",112,4,448,,,,yes,no,yes,2020-06-21T03:01:00Z
2249,both,The Brazen Head,228,Atlantic Avenue,Brooklyn,11201,"228 Atlantic Avenue, Brooklyn, NY",30,6,180,11,8,88,yes,yes,yes,2020-06-20T20:10:00Z
9645,roadway,Andante,255,Berry Street,Brooklyn,11249,"255 Berry Street, Brooklyn, NY",,,,14,8,112,no,yes,yes,2020-07-31T22:47:00Z
9764,both,Legend Bar and Restaurant,127,West 72nd Street,Manhattan,10023,"127 West 72nd Street, Manhattan, NY",30,10,300,30,8,240,yes,yes,yes,2020-08-04T00:23:00Z
9921,both,718 bar and grill,72-13,Austin st,Queens,11375,"72-13 Austin st, Queens, NY",15,11,165,15,8,120,yes,yes,yes,2020-08-06T22:48:00Z
7558,sidewalk,Suyo gastrofusion,1401,Plaza dr,Bronx,10452,"1401 Plaza dr, Bronx, NY",50,8,400,,,,yes,no,yes,2020-07-07T20:50:00Z
10168,sidewalk,Smith & Wollensky,797,Third Avenue,Manhattan,10022,"797 Third Avenue, Manhattan, NY",47,7,329,,,,yes,no,yes,2020-08-12T18:53:00Z
5197,roadway,"The NoMad Hotel, New York",1164,Broadway,Manhattan,10001,"1164  Broadway , Manhattan, NY",,,,24,8,192,no,yes,yes,2020-06-25T06:01:00Z
4180,both,L'Accolade,302,Bleecker St,Manhattan,10014,"302 Bleecker St, Manhattan, NY",13,3,39,16,6,96,yes,yes,yes,2020-06-23T17:11:00Z
7196,sidewalk,Jake's Dilemma,430,Amsterdam,Manhattan,10024,"430 Amsterdam, Manhattan, NY",22,10,220,,,,yes,no,yes,2020-07-04T02:31:00Z
9564,both,Bistro Casa Azul,343,PLEASANT AVENUE,Manhattan,10035,"343 PLEASANT AVENUE, Manhattan, NY",22,6,132,22,8,176,yes,yes,yes,2020-07-30T21:16:00Z
7918,both,Tulcingo Del Valle Restaurant,665,10th,Manhattan,10036,"665 10th , Manhattan, NY",24,12,288,24,8,192,yes,yes,yes,2020-07-09T23:13:00Z
8768,both,Pio Pio Ocho Inc.,604,10th Avenue,Manhattan,10036,"604 10th Avenue, Manhattan, NY",20,27,540,31,8,248,yes,yes,yes,2020-07-17T22:27:00Z
6345,roadway,Y-Awake Corp,7128,Roosevelt Ave,Queens,11372,"7128 Roosevelt Ave, Queens, NY",,,,15,8,120,no,yes,yes,2020-06-29T21:57:00Z
5167,sidewalk,win son bakery,164,graham ave,Brooklyn,11206,"164 graham ave, Brooklyn, NY",49,6,294,,,,yes,no,yes,2020-06-25T03:52:00Z
6262,both,NOBI SUSHI,437,3RD AVE,Manhattan,10016,"437 3RD AVE, Manhattan, NY",20,4,80,24,8,192,yes,yes,yes,2020-06-29T18:41:00Z
3245,both,GINO'S PIZZERIA RESTAURANT,345,E 83 ST,Manhattan,10028,"345 E 83 ST, Manhattan, NY",22,7,154,22,8,176,yes,yes,yes,2020-06-22T15:44:00Z
6168,both,Abe's Pagoda Bar,108,Wyckoff Avenue,Brooklyn,11237,"108 Wyckoff Avenue, Brooklyn, NY",20,3,60,20,5,100,yes,yes,yes,2020-06-29T00:07:00Z
3080,sidewalk,BEATS KARAOKE/DAK ZIP,219,GRAND STREET,Brooklyn,11211,"219  GRAND STREET, Brooklyn, NY",40,10,400,,,,yes,no,yes,2020-06-22T01:57:00Z
5300,both,THE ORIGINAL VINCENT'S,119,MOTT ST,Manhattan,10013,"119  MOTT ST, Manhattan, NY",82,4,328,82,8,656,yes,yes,yes,2020-06-25T19:05:00Z
4795,both,40KNOTS,200,COLUMBIA STREET,Brooklyn,11231,"200 COLUMBIA STREET, Brooklyn, NY",16,9,144,16,8,128,yes,yes,yes,2020-06-24T17:45:00Z
9791,openstreets,Dallas bbq,2146,Nostrand ave,Brooklyn,11210,"2146  Nostrand ave, Brooklyn, NY",,,,,,,no,no,yes,2020-08-04T19:35:00Z
5540,both,WICHCRAFT,1407,BROADWAY,Manhattan,10003,"1407 BROADWAY, Manhattan, NY",50,10,500,30,8,240,yes,yes,yes,2020-06-26T01:31:00Z
3657,both,Ferns,166,1st Avenue,Manhattan,10009,"166 1st Avenue, Manhattan, NY",20,5,100,24,8,192,yes,yes,yes,2020-06-22T21:11:00Z
2604,both,Sweet Chick,636,Carlton Avenue,Brooklyn,11217,"636  Carlton Avenue , Brooklyn, NY",33,18,594,33,28,924,yes,yes,yes,2020-06-21T01:36:00Z
6848,both,La Rioja Restaurant,33-05,Broadway,Queens,11106,"33-05 Broadway, Queens, NY",20,3,60,20,8,160,yes,yes,yes,2020-07-02T06:12:00Z
2870,both,Mac 1 Food & Beverage LLC,109,W Broadway,Manhattan,10013,"109 W Broadway , Manhattan, NY",52,11,572,52,8,416,yes,yes,yes,2020-06-21T20:19:00Z
9539,sidewalk,Sip N Chat Cocktail Lounge Inc,2910,Avenue D,Brooklyn,11226,"2910  Avenue D, Brooklyn, NY",24,12,288,,,,yes,no,yes,2020-07-30T16:48:00Z
10687,both,EL TIPICO RESTAURANT,undefined,2933 FULTON STREET,Brooklyn,11207,"2933 FULTON STREET, Brooklyn, NY",12,4,48,26,7,182,yes,yes,yes,2020-08-28T02:34:00Z
4848,both,Tacos Al Suadero,3757,90th st,Queens,11372,"3757 90th st, Queens, NY",12,15,180,12,7,84,yes,yes,yes,2020-06-24T19:23:00Z
2975,sidewalk,El Anzuelo Fino,98-01,Jamaica Ave,Queens,11421,"98-01 Jamaica Ave, Queens, NY",20,5,100,,,,yes,no,yes,2020-06-21T22:43:00Z
8467,sidewalk,Trash Island,616,Halsey,Brooklyn,11233,"616 Halsey, Brooklyn, NY",12,12,144,,,,yes,no,yes,2020-07-15T22:31:00Z
7157,roadway,strangelove,229,E 53rd street,Manhattan,10022,"229 E 53rd street , Manhattan, NY",,,,6,8,48,no,yes,yes,2020-07-03T23:41:00Z
10213,roadway,Kochi,1026472,10th Ave,Manhattan,10036,"1026472 10th Ave, Manhattan, NY",,,,11,8,88,no,yes,yes,2020-08-13T21:36:00Z
6173,sidewalk,PONGAL INC,110,LEXINGTON AVENUE,Manhattan,10016,"110  LEXINGTON AVENUE, Manhattan, NY",163,50,8150,,,,yes,no,yes,2020-06-29T00:26:00Z
6570,both,Kaia Wine Bar,1614,3rd Avenue,Manhattan,10128,"1614 3rd Avenue, Manhattan, NY",25,8,200,22,8,176,yes,yes,yes,2020-06-30T21:46:00Z
9501,sidewalk,Dallas BBQ,241,West 42nd Street,Manhattan,10036,"241  West 42nd Street, Manhattan, NY",60,20,1200,,,,yes,no,yes,2020-07-29T17:51:00Z
450,sidewalk,One mile house,10-12,Delancey St,Manhattan,10002,"10-12 Delancey St, Manhattan, NY",12,20,240,,,,yes,no,yes,2020-06-19T18:01:00Z
7611,both,"Colonia Verde, LLC",219,Dekalb Ave,Brooklyn,11205,"219 Dekalb Ave, Brooklyn, NY",14,7,98,14,8,112,yes,yes,yes,2020-07-08T00:18:00Z
4964,roadway,Mexicue,160,Eighth Avenue,Manhattan,10011,"160 Eighth Avenue, Manhattan, NY",,,,76,8,608,no,yes,yes,2020-06-24T22:02:00Z
2747,sidewalk,PROXY VOTER CITY BUS STOP,444,PIEDMONT AVE UNIT 122,Bronx,91206,"444 PIEDMONT AVE UNIT 122, Bronx, NY",50,50,2500,,,,yes,no,yes,2020-06-21T14:43:00Z
4734,both,SoupnBurger,1809,East 19 th,Brooklyn,11235,"1809 East 19 th, Brooklyn, NY",50,50,2500,100,8,800,yes,yes,yes,2020-06-24T07:52:00Z
3247,both,CARMEN JONES,148,WEST BURNSIDE AVENUE,Bronx,10453,"148 WEST BURNSIDE AVENUE, Bronx, NY",73,8,584,40,8,320,yes,yes,yes,2020-06-22T15:47:00Z
5381,both,Sushi by Bou,120,East 15th Street,Manhattan,10003,"120 East 15th Street, Manhattan, NY",20,3,60,15,8,120,yes,yes,yes,2020-06-25T21:20:00Z
4438,both,Fayrooz,28-08,Steinway street,Queens,11103,"28-08 Steinway street, Queens, NY",24,8,192,24,8,192,yes,yes,yes,2020-06-23T21:59:00Z
5180,sidewalk,The Smith,1900,Broadway,Manhattan,10023,"1900 Broadway, Manhattan, NY",52,15,780,,,,yes,no,yes,2020-06-25T04:23:00Z
2652,both,Dream Baby,162-4,Ave B,Manhattan,10009,"162-4  Ave B , Manhattan, NY",45,12,540,24,8,192,yes,yes,yes,2020-06-21T02:42:00Z
10548,both,MI GRAN SUENO GRILL & LOUNGE RESTAURANT CORP,3379,BROADWAY,Manhattan,10031,"3379  BROADWAY, Manhattan, NY",31,7,217,30,7,210,yes,yes,yes,2020-08-22T02:47:00Z
2713,both,Dela Mora,84-19,Northern blvd,Queens,11372,"84-19 Northern blvd , Queens, NY",17,6,102,17,8,136,yes,yes,yes,2020-06-21T05:17:00Z
7642,sidewalk,JODY'S CLUB FOREST,372,FOREST AVE,Staten Island,10301,"372  FOREST AVE, Staten Island, NY",18,50,900,,,,yes,no,yes,2020-07-08T03:07:00Z
4490,sidewalk,The Cafe Standard,25,Cooper Square,Manhattan,10003,"25 Cooper Square, Manhattan, NY",43,7,301,,,,yes,no,yes,2020-06-23T22:50:00Z
8319,sidewalk,Jac Mao Chinese Cuisine,1771,Hylan Blvd,Staten Island,10305,"1771 Hylan Blvd , Staten Island, NY",10,50,500,,,,yes,no,yes,2020-07-14T19:50:00Z
4356,sidewalk,Sandro's Restaurant,306,East 81st street,Manhattan,10028,"306 East 81st street, Manhattan, NY",14,12,168,,,,yes,no,yes,2020-06-23T20:51:00Z
2847,both,OVEN GRILL CHILL LLC,4212,BROADWAY,Queens,11103,"4212 BROADWAY, Queens, NY",31,8,248,31,8,248,yes,yes,yes,2020-06-21T19:44:00Z
9050,roadway,Hearth Restaurant,200,1ST Avenue,Manhattan,10009,"200  1ST Avenue, Manhattan, NY",,,,60,8,480,no,yes,yes,2020-07-21T20:36:00Z
6922,both,Bobby Van's,230,Park Avenue,Manhattan,10169,"230 Park Avenue, Manhattan, NY",225,18,4050,70,8,560,yes,yes,yes,2020-07-02T19:29:00Z
6274,sidewalk,Antojitos del Patron Mexican Snacks,52,Lincoln rd.,Brooklyn,11225,"52 Lincoln rd., Brooklyn, NY",12,10,120,,,,yes,no,yes,2020-06-29T19:16:00Z
2083,sidewalk,TUFFET,286,Graham Ave,Brooklyn,11211,"286  Graham Ave, Brooklyn, NY",12,3,36,,,,yes,no,yes,2020-06-20T16:32:00Z
6747,roadway,Atlas Social Club,753,9th Avenue,Manhattan,10019,"753 9th Avenue, Manhattan, NY",,,,17,8,136,no,yes,yes,2020-07-01T22:18:00Z
2973,sidewalk,Industry Kitchen,70,South Street,Manhattan,10038,"70 South Street, Manhattan, NY",227,8,1816,,,,yes,no,yes,2020-06-21T22:40:00Z
6967,both,Kelly's Tavern,9259,4th Avenue,Brooklyn,11209,"9259  4th Avenue, Brooklyn, NY",40,8,320,40,8,320,yes,yes,yes,2020-07-02T21:48:00Z
6437,both,Cathedrale Restaurant,112,East 11th street,Manhattan,10003,"112  East 11th street, Manhattan, NY",53,5,265,53,8,424,yes,yes,yes,2020-06-30T02:23:00Z
10525,sidewalk,Red Lobster,5,Times Square,Manhattan,10036,"5  Times Square, Manhattan, NY",40,16,640,,,,yes,no,yes,2020-08-21T21:39:00Z
3985,both,2255 Emmons Cafe Lounge,2255,Emmons,Brooklyn,11235,"2255 Emmons, Brooklyn, NY",100,40,4000,124,10,1240,yes,yes,yes,2020-06-23T01:40:00Z
10467,both,AUNTS ET UNCLES,1407,NOSTRAND AVE,Manhattan,11226,"1407 NOSTRAND AVE, Manhattan, NY",17,10,170,17,8,136,yes,yes,yes,2020-08-20T17:58:00Z
9821,both,Barrio BX,3764,East Tremont Avenue,Bronx,10465,"3764 East Tremont Avenue, Bronx, NY",25,10,250,25,8,200,yes,yes,yes,2020-08-05T17:08:00Z
5324,sidewalk,Bedford Falls,206,East 67th street,Manhattan,10065,"206  East 67th street, Manhattan, NY",20,10,200,,,,yes,no,yes,2020-06-25T19:34:00Z
6232,roadway,Harlem Ale House,101,127 street,Manhattan,10027,"101 127 street, Manhattan, NY",,,,32,8,256,no,yes,yes,2020-06-29T16:28:00Z
5010,sidewalk,El Nuevo Carribeno,1675,Lexington Avenue,Manhattan,10029,"1675 Lexington Avenue , Manhattan, NY",36,11,396,,,,yes,no,yes,2020-06-24T23:02:00Z
2009,sidewalk,Enzo's Restaurant,1998,Williamsbridge RD,Bronx,10461,"1998 Williamsbridge RD, Bronx, NY",36,18,648,,,,yes,no,yes,2020-06-20T07:55:00Z
6773,roadway,Sarge's Delicatessen and Diner,548,3rd Ave,Manhattan,10016,"548 3rd Ave, Manhattan, NY",,,,22,8,176,no,yes,yes,2020-07-01T23:20:00Z
8500,sidewalk,Parc Oasis Inc,6403,11th Ave,Brooklyn,11219,"6403 11th Ave , Brooklyn, NY",19,20,380,,,,yes,no,yes,2020-07-16T01:30:00Z
7097,both,Sakagura,231,E 9th St,Manhattan,10003,"231  E 9th St, Manhattan, NY",25,15,375,25,8,200,yes,yes,yes,2020-07-03T19:10:00Z
7799,both,C D B KITCHEN & BAR CORP,4996,BROADWAY,Manhattan,10034,"4996 BROADWAY, Manhattan, NY",40,11,440,32,8,256,yes,yes,yes,2020-07-09T01:59:00Z
10748,both,ATLAS KITCHEN,undefined,258 WEST  109 STREET,Manhattan,10025,"258 WEST  109 STREET, Manhattan, NY",24,6,144,24,8,192,yes,yes,no,2020-08-31T02:08:00Z
6992,both,El Quinto Pino,401,West 24th Street,Manhattan,10011,"401 West 24th Street, Manhattan, NY",36,5,180,36,5,180,yes,yes,yes,2020-07-02T22:57:00Z
9843,roadway,chop shop,254,10th ave,Manhattan,10001,"254 10th ave, Manhattan, NY",,,,20,8,160,no,yes,yes,2020-08-05T21:30:00Z
2280,sidewalk,Colonia Verde,219,Dekalb Avenue,Brooklyn,11205,"219 Dekalb Avenue, Brooklyn, NY",14,8,112,,,,yes,no,yes,2020-06-20T20:27:00Z
10620,roadway,MALA PROJECT,undefined,41 WEST   46 STREET,Manhattan,10036,"41 WEST   46 STREET, Manhattan, NY",,,,20,8,160,no,yes,yes,2020-08-25T19:52:00Z
8019,openstreets,Starbucks Reserve Roastery,61,9th Avenue,Manhattan,10011,"61 9th Avenue, Manhattan, NY",,,,,,,no,no,yes,2020-07-10T20:11:00Z
6781,both,Russian Samovar,256,W 52nd St,Manhattan,10019,"256  W 52nd St, Manhattan, NY",12,4,48,12,8,96,yes,yes,yes,2020-07-01T23:35:00Z
6697,both,The Juicy Box bar,2281,nostrand ave,Brooklyn,11210,"2281  nostrand ave, Brooklyn, NY",40,4,160,30,8,240,yes,yes,yes,2020-07-01T20:00:00Z
8989,both,Golden Arrow Bar&Lounge,107-14,101 AVE,Queens,11419,"107-14 101 AVE, Queens, NY",20,18,360,20,6,120,yes,yes,yes,2020-07-20T23:38:00Z
5665,both,SEA,114,North 6th St.,Brooklyn,11249,"114  North 6th St., Brooklyn, NY",75,14,1050,75,8,600,yes,yes,yes,2020-06-26T18:53:00Z
9139,sidewalk,tropical jade 2,14,121 14 liberty avenue,Queens,11419,"14 121 14 liberty avenue, Queens, NY",21,18,378,,,,yes,no,yes,2020-07-22T21:44:00Z
6445,both,Bedford Manor,1177,Bedford Ave,Brooklyn,11216,"1177  Bedford Ave, Brooklyn, NY",41,5,205,41,8,328,yes,yes,yes,2020-06-30T03:26:00Z
3588,sidewalk,ALEGRITO ESPRESSO BAR,2216,65 STREET,Brooklyn,11204,"2216 65 STREET, Brooklyn, NY",16,6,96,,,,yes,no,yes,2020-06-22T20:32:00Z
6050,both,Suzuki Shokudo,38-01,31st Street,Queens,11101,"38-01 31st Street, Queens, NY",25,3,75,25,8,200,yes,yes,yes,2020-06-28T00:13:00Z
5293,sidewalk,GONZALEZ Y GONZALEZ,192,Mercer Street,Manhattan,10012,"192  Mercer Street, Manhattan, NY",25,10,250,,,,yes,no,yes,2020-06-25T19:00:00Z
7432,both,Totto Ramen Midtown East,248,East 52nd Street,Manhattan,10022,"248 East 52nd Street, Manhattan, NY",20,9,180,15,5,75,yes,yes,yes,2020-07-06T22:24:00Z
6769,both,Artichoke Basille's Pizza,59,5th Avenue,Brooklyn,11217,"59 5th Avenue, Brooklyn, NY",14,8,112,14,8,112,yes,yes,yes,2020-07-01T23:08:00Z
4784,both,OFRENDA,113,7TH AVE SOUTH,Manhattan,10014,"113 7TH AVE SOUTH, Manhattan, NY",28,10,280,28,8,224,yes,yes,yes,2020-06-24T17:10:00Z
8673,openstreets,Ulysses' Folk House,91-97,Pearl Street,Manhattan,10004,"91-97 Pearl Street, Manhattan, NY",,,,,,,no,no,yes,2020-07-17T01:59:00Z
3485,sidewalk,Stout Grand Central,60 east,41st street,Manhattan,10017,"60 east 41st street, Manhattan, NY",35,12,420,,,,yes,no,yes,2020-06-22T19:29:00Z
3694,roadway,Terminus Restaurant Associates LLC,155,East 75 Street,Manhattan,10021,"155 East 75 Street, Manhattan, NY",,,,90,8,720,no,yes,yes,2020-06-22T21:35:00Z
3158,both,The Perfect Pint,123W,45th st,Manhattan,10036,"123W 45th st, Manhattan, NY",22,14,308,22,8,176,yes,yes,yes,2020-06-22T04:44:00Z
7214,both,MY CORAL RESTAURANT INC,5401,4th Avenue,Brooklyn,11220,"5401 4th Avenue, Brooklyn, NY",18,8,144,18,8,144,yes,yes,yes,2020-07-04T06:13:00Z
8374,both,Corkbuzz Wine Studio,13,east 13th street,Manhattan,10003,"13 east 13th street, Manhattan, NY",14,8,112,20,8,160,yes,yes,yes,2020-07-14T23:28:00Z
5039,both,Hombres Lounge,8528,37th Avenue,Queens,11372,"8528 37th Avenue , Queens, NY",12,18,216,12,8,96,yes,yes,yes,2020-06-24T23:55:00Z
5654,both,BASIL LLC,268,Kingston Avenue,Brooklyn,11213,"268 Kingston Avenue, Brooklyn, NY",80,15,1200,50,8,400,yes,yes,yes,2020-06-26T18:27:00Z
7185,both,Connollys Corner Bar and Restaurant,71-17,Grand Ave,Queens,11378,"71-17  Grand Ave , Queens, NY",175,13,2275,92,8,736,yes,yes,yes,2020-07-04T01:50:00Z
10744,both,JAGALCHI CORP,undefined,35-02 154 STREET,Queens,11354,"35-02 154 STREET, Queens, NY",25,8,200,40,8,320,yes,yes,yes,2020-08-30T22:49:00Z
7934,sidewalk,Carom cafe billiards,32-02,Linden place,Queens,11354,"32-02 Linden place, Queens, NY",163,7,1141,,,,yes,no,yes,2020-07-09T23:49:00Z
6141,both,JIR Restaurant Corp,83-12A,37th Avenue,Queens,11373,"83-12A 37th Avenue, Queens, NY",43,8,344,43,6,258,yes,yes,yes,2020-06-28T21:53:00Z
8371,roadway,Xian Famous Foods,328,E 78th St,Manhattan,10075,"328 E 78th St, Manhattan, NY",,,,21,7,147,no,yes,yes,2020-07-14T23:12:00Z
7531,both,Regular Visitors,149,Smith Street,Brooklyn,11201,"149  Smith Street, Brooklyn, NY",10,4,40,18,8,144,yes,yes,yes,2020-07-07T18:47:00Z
3708,sidewalk,Temkin's,155,Greenpoint Ave,Brooklyn,11222,"155 Greenpoint Ave, Brooklyn, NY",17,12,204,,,,yes,no,yes,2020-06-22T21:42:00Z
4482,both,Kaï¿½a bar and restaurant,324,Spring street,Manhattan,10013,"324 Spring street, Manhattan, NY",20,20,400,20,8,160,yes,yes,yes,2020-06-23T22:38:00Z
2712,roadway,Tap Beer,1781,Sheepshead Bay Road,Brooklyn,11235,"1781 Sheepshead Bay Road, Brooklyn, NY",,,,160,6,960,no,yes,yes,2020-06-21T05:13:00Z
3594,both,Caliente Cab Co,61,7th Avenue South,Manhattan,10014,"61 7th Avenue South, Manhattan, NY",80,28,2240,40,8,320,yes,yes,yes,2020-06-22T20:35:00Z
